"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"TSPAN33"	-1.31240668211153	4.14085735415516	-21.13258725996	1.64104168751755e-82	2.03896943247256e-80	177.173663795748
"STK38"	-0.819601477882199	6.04309456939918	-21.1024293587285	2.55878871807746e-82	3.16010406682566e-80	176.652897596009
"CXorf49B"	-3.42394968496198	-3.90818761601755	-21.0951252848652	2.84932006271024e-82	3.49783895842051e-80	176.638871583593
"C9orf40"	-1.06158094133295	2.50806602587732	-21.085344534964	3.29060400554316e-82	4.01551623319288e-80	176.560960359075
"BBS4"	1.06852052103375	4.3874520792905	21.0740222995487	3.88733167642229e-82	4.71563234901381e-80	176.372977699048
"SCRG1"	-3.66895143125878	-1.78723081936926	-21.0620380840528	4.63705997097437e-82	5.5920215567615e-80	176.160170108467
"CCDC82"	-1.32326076462166	3.39332267563691	-21.043065363636	6.13003043950363e-82	7.34922538247157e-80	175.905159978665
"GAL"	-3.19785389317095	-0.955575261532808	-21.0119791951391	9.68244760688802e-82	1.154068944121e-79	175.432541863462
"MSLN"	-4.38132341538212	-0.872770912746148	-20.9633604220624	1.97807920824379e-81	2.33060930162103e-79	174.764137413107
"DALRD3"	1.02564652786532	5.33443017310943	20.9683655096842	1.83787925468121e-81	2.17794003469477e-79	174.764033360434
"MAGED2"	1.53923361889434	9.16711220335846	20.9604646832856	2.06401947703169e-81	2.4179693313501e-79	174.546440179392
"WNT6"	-3.14114570732721	-1.38482289678779	-20.9459245292193	2.55529579209235e-81	2.97648403600485e-79	174.454791623636
"IVD"	1.19916379460686	6.41271730829635	20.9055771529483	4.61973157819262e-81	5.350797575397e-79	173.791478587583
"PHGDH"	-2.18085447976461	5.57341032349514	-20.8942619525625	5.45387271054491e-81	6.2814519347686e-79	173.605998380199
"IL34"	-2.11848782666342	2.17598934514631	-20.8799776688459	6.72491742020349e-81	7.70209676154144e-79	173.553559722336
"LRFN2"	2.42707998367031	-1.33609424459348	20.8721545110945	7.54232279450883e-81	8.59028664501253e-79	173.428448778025
"MAPK4"	-3.74504484262042	-1.14524386095177	-20.8648116965229	8.39958220467625e-81	9.51380302641259e-79	173.30226181655
"RIOK1"	-0.804793951639295	4.70677529062249	-20.8584816934061	9.21629389601257e-81	1.03814967671513e-78	173.133692256127
"GPR161"	-1.4630515291015	2.34978611597338	-20.8198481102545	1.62331686980127e-80	1.80867495368456e-78	172.678637705883
"APBB2"	1.33159122913839	6.68154700923049	20.8291268373276	1.41701412168979e-80	1.5874429786209e-78	172.666399689305
"SLC44A4"	5.01847481452016	5.38574602980755	20.7761072078053	3.07986143668147e-80	3.37648338574367e-78	172.0338657108
"TSPAN13"	1.58931574196568	7.88303600871135	20.7875006614431	2.60680235860758e-80	2.88875973804401e-78	172.030995802541
"FAM123B"	-1.1008795687175	3.41866485755997	-20.772637039147	3.24030820403919e-80	3.53348715377699e-78	171.955176931617
"BCAM"	1.80845052172841	7.93481616078583	20.7820227877085	2.82442779676797e-80	3.1130964656742e-78	171.952877752859
"LOC84740"	-3.22342948848774	-1.1163603986359	-20.7483215891963	4.6247159882014e-80	5.01647103037656e-78	171.588546809841
"ARSG"	2.33978910092952	3.69455403171922	20.7183594069124	7.1674164779583e-80	7.73364237971701e-78	171.197145684855
"GPR77"	2.86079811722281	1.54813552138223	20.7037558520197	8.87286061666644e-80	9.52369191111406e-78	170.888391895449
"AMY1A"	-3.41970653186654	-1.89051339264979	-20.6678824801892	1.49854521836611e-79	1.60008726675644e-77	170.407760386038
"FAM174A"	1.19538898279246	4.16604048950012	20.6343562388362	2.44477835898099e-79	2.59691197603468e-77	169.966918026141
"LYAR"	-0.764347827805303	3.8240088718649	-20.6148005331546	3.25211288406859e-79	3.41905467878411e-77	169.640722176193
"FLJ36031"	-1.05545151732185	3.8697421573401	-20.6102958135529	3.4730066084822e-79	3.63265859594355e-77	169.563522955389
"CEBPB"	-1.27992278653756	5.66866561611548	-20.6161766455826	3.18747391249733e-79	3.36837127217051e-77	169.550157126335
"CASC1"	2.38110467056847	0.589989263771514	20.5786630284932	5.50865860777345e-79	5.73264010751084e-77	169.072881830113
"RHCG"	-3.76390891581086	-1.98843397984089	-20.5721246003832	6.05954579609986e-79	6.27407820029511e-77	169.028226246695
"SLC6A14"	-4.01868197261666	0.271352982522251	-20.5511371334805	8.22760611947695e-79	8.47608809323603e-77	168.772493936569
"LAMP3"	-2.30698968253361	2.56075846768999	-20.4802585185579	2.30921862708768e-78	2.35528811313057e-76	167.722432255023
"CST9"	4.0483598280633	-1.19919545557892	20.4746879158065	2.504165206674e-78	2.54147974762493e-76	167.664951499137
"CTPS"	-1.1086925054052	4.9888962560314	-20.4815459039726	2.26636642867162e-78	2.32313890770984e-76	167.62296493355
"HRCT1"	-2.79222860084724	0.151109052358143	-20.4703558239354	2.66705899053495e-78	2.69346681600774e-76	167.581493172477
"AR"	4.23112950600246	3.72240607581047	20.4535657083646	3.40477144512017e-78	3.42162840178473e-76	167.322144780586
"GFRA3"	-3.14864831803839	-2.02989169004337	-20.4397728859548	4.16086717700251e-78	4.1610701461331e-76	167.094962112494
"CIB3"	2.17481537076898	-2.66679887104473	20.4214593162984	5.42986114251293e-78	5.40376617876979e-76	166.88682340052
"PIM1"	-1.30498559917444	4.81179512436231	-20.3799359107074	9.92537048030213e-78	9.82995266747217e-76	166.156263583471
"YEATS2"	-0.849715521089421	5.64926143031677	-20.3755591538059	1.05765825663161e-77	1.04245441919253e-75	166.062658059139
"CXCL5"	-3.50747042331061	-2.08515305449116	-20.357458022017	1.37549782533448e-77	1.34281337700868e-75	165.916695332849
"KIAA0020"	-0.886305107327275	5.1336575095441	-20.3624813587238	1.27877944632093e-77	1.2543663841639e-75	165.894067048957
"POU4F1"	-3.1517016910356	-3.74909514855994	-20.345572142317	1.63443909393452e-77	1.5880396144432e-75	165.753570866954
"ANKRA2"	1.01758995682769	3.84717078869743	20.3221982739629	2.29416879442144e-77	2.19779226422588e-75	165.451305719886
"CXXC5"	1.65089537465845	5.10837863844866	20.3251053762853	2.19945118366086e-77	2.12693154321846e-75	165.448522865722
"GSTP1"	-1.90689747586247	6.7631521815023	-20.3236390887654	2.24672649972602e-77	2.16244788595696e-75	165.281719712417
"DSC2"	-2.08746187879552	5.69275688786931	-20.3204685109233	2.35244864068955e-77	2.24314184105937e-75	165.255512486539
"PRTFDC1"	-1.64379828456612	2.14097952535152	-20.3064224459919	2.88385773746667e-77	2.73712812387982e-75	165.230863685375
"LYN"	-1.23943739090117	4.82512484305844	-20.2950617616315	3.4001479890979e-77	3.21227806103668e-75	164.928801262403
"CHI3L1"	-2.82486983865554	4.8766551864496	-20.2946047765102	3.4227448878349e-77	3.21879325438088e-75	164.909633476156
"DLX6"	-2.92895529998885	-3.30940461353301	-20.2882225175118	3.75446323876571e-77	3.51462332684639e-75	164.904530862747
"RARA"	1.4454550125902	6.63449657518999	20.2868420567169	3.8303328100842e-77	3.56934786088801e-75	164.790909874602
"KLK6"	-4.14459654430956	0.186741195551365	-20.241220347274	7.41720945088397e-77	6.8805525317906e-75	164.293170423136
