"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"CLDN1"	1.31878517904387	3.58875112487283	8.99398698037766	5.03693805117965e-18	5.40057529249006e-16	30.1819895921161
"FHL3"	0.544165652331892	4.21882291466259	8.99345755624368	5.05785306159744e-18	5.40057529249006e-16	30.1323994275434
"CXCL1"	1.72743927393372	-1.65265215346291	8.96908091183245	6.11992920381211e-18	6.46725095914186e-16	30.041261312784
"SLC35F3"	1.9408888082743	-0.438914369991242	8.96294053545335	6.42057129535447e-18	6.67296662858346e-16	29.9890811513239
"LEFTY2"	1.76132425599283	-2.00469371897787	8.96070591969203	6.5335722408203e-18	6.69723822545285e-16	29.9808218818299
"FAS"	0.77208427312564	3.49155024119147	8.96255450706088	6.43995292948126e-18	6.67296662858346e-16	29.952690487862
"HOXA5"	1.27278859457724	0.136641642340139	8.95254691309163	6.96313234653488e-18	7.10204856897073e-16	29.9111028603391
"TINAGL1"	1.17228274614047	4.37910363458656	8.96683474347945	6.22825281969753e-18	6.54796979777534e-16	29.9095741675193
"ANKRD35"	1.28157787759252	0.913254490540809	8.9491023815426	7.15276874419861e-18	7.22359172536038e-16	29.9024314878671
"KRT15"	2.34966511370313	5.10641218019782	8.96078970473002	6.52930005355886e-18	6.69723822545285e-16	29.8188922882022
"SCRG1"	1.77575844232057	-2.31189090456542	8.93797404917904	7.80106294374781e-18	7.76357239853271e-16	29.8173756898502
"BACE2"	0.928047429834826	5.45314630122927	8.96245824897382	6.44479485127323e-18	6.67296662858346e-16	29.8006530461651
"BATF3"	0.84092274278544	-0.144442950699715	8.93922783094848	7.72520869870169e-18	7.72558553815041e-16	29.8003819980234
"MMP7"	1.872052012305	3.92636631736932	8.94128317805021	7.60243601996693e-18	7.64007553163441e-16	29.750719139788
"CXCL6"	1.50556703634464	-3.2996579220496	8.9248201395058	8.64270168500376e-18	8.51846284828183e-16	29.7215135563569
"FBLIM1"	0.72568617390875	5.55874486005374	8.95134782521913	7.02857572157393e-18	7.13330845881125e-16	29.7100558542936
"DZIP1"	0.853636639257975	2.84612331619498	8.92568869830647	8.58445764908132e-18	8.50193073738243e-16	29.7097778673076
"GLI2"	0.962841512860743	1.66245188191465	8.91042270763909	9.66716510933012e-18	9.48261013906109e-16	29.6174229435589
"EVC2"	1.00203077431334	1.57954018359038	8.89766215168603	1.0675092749642e-17	1.03720415384081e-15	29.5204179832271
"GPR87"	1.76568379865462	-0.71176317704964	8.90093377292368	1.04071691463159e-17	1.01598749842201e-15	29.5190243375344
"KLHL13"	1.45498617731386	2.27743647908159	8.89057237072676	1.12793506296831e-17	1.09074512858082e-15	29.4591796007249
"MT1M"	1.4592729097984	-0.129915812868369	8.88531606260558	1.17490826841095e-17	1.13083541834239e-15	29.3991666744987
"SOD3"	1.28807793302127	3.18317921951414	8.86788743941162	1.34494960007668e-17	1.28245636051963e-15	29.2466538439394
"CAPN6"	2.12489045849362	0.391952672914652	8.8616018566625	1.41207207888142e-17	1.34022637449759e-15	29.2374240022987
"ARL4C"	0.800871372236712	5.25486272427557	8.88327721608165	1.19364521408748e-17	1.14350095953305e-15	29.2051173434997
"CLDN11"	1.44234290995318	2.35820434826698	8.85314598711273	1.50762752200292e-17	1.41779228571477e-15	29.1732342722764
"LOC441869"	1.0869059886668	2.11355735552298	8.84701801051958	1.58084970141182e-17	1.47986300130793e-15	29.1344277106765
"KLHL29"	1.16684430152798	1.63285823210839	8.84438954060846	1.61332536913004e-17	1.50339924511523e-15	29.1181039921428
"C11orf75"	0.738165376107228	2.97498209641353	8.84209757381857	1.64218175261839e-17	1.52336507287012e-15	29.0688755347803
"IRX4"	2.0266916865937	-0.862890616397504	8.83616651394219	1.71924802722321e-17	1.58767134261725e-15	29.0368365219541
"GPM6B"	1.13262684547487	2.69408935933917	8.83513513828071	1.73301002536303e-17	1.5932035215232e-15	29.0265133782413
"CSDA"	0.885975116761898	6.17033285138208	8.85949222228923	1.43533534255172e-17	1.3560281040393e-15	28.981923480612
