"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"DNASE1"	-0.756322467044183	2.20613742381248	-7.67617315395825	1.65490316413181e-13	3.67320967413344e-11	20.1519375504287
"F8"	0.803347561984037	4.11519831807434	7.67466523764677	1.67164690631383e-13	3.67320967413344e-11	20.1391369718781
"MAGI1"	0.763949168986322	4.80771915689285	7.67195731224695	1.70213608625275e-13	3.67320967413344e-11	20.0861761862719
"FCER1A"	1.64957317047929	0.644572549561311	7.67238363709333	1.69729985566752e-13	3.67320967413344e-11	20.021666043314
"TMEM26"	1.45461801454204	2.43437309442134	7.65539194031637	1.90095960218022e-13	3.93652250548452e-11	20.0183909707929
"CNTNAP3"	1.74617734106266	0.168954592659122	7.6757952650219	1.65908359800241e-13	3.67320967413344e-11	20.0177689326948
"MIA"	2.32112389084789	0.29223058101581	7.66981447505141	1.72665112605974e-13	3.68729945159903e-11	19.9938688177522
"KDSR"	0.412385751571301	6.26962667405176	7.66687069074156	1.7608982937088e-13	3.72166762054888e-11	19.9924305639039
"VAMP2"	0.562383838373447	6.11916443606098	7.66198919453031	1.81917129879612e-13	3.80559497924687e-11	19.9651301309789
"GLIPR1L2"	1.04984034890144	-0.0655413495547093	7.65079694873355	1.96005804083716e-13	4.01831498952027e-11	19.8450586060625
"ASB13"	0.79408787353652	5.51642855392252	7.63746594992228	2.14196627371867e-13	4.34776738391153e-11	19.8281747490706
"ARMCX1"	0.814983245316992	4.62255888989574	7.60284630377243	2.69583510683671e-13	5.36575878886013e-11	19.648575037222
"FOXC2"	1.15153059927381	-1.07045950339324	7.60942032907721	2.58077744643978e-13	5.18710964994725e-11	19.6077251810959
"IGSF1"	2.41722731863	0.068494846570524	7.59575798753176	2.82556592348912e-13	5.53587647372867e-11	19.53464660544
"CALCOCO1"	0.540433079612483	6.1445444959986	7.59523858610859	2.83531061773333e-13	5.53587647372867e-11	19.5305731441435
"DSG1"	2.22166948160198	-1.4691224208312	7.57741469469284	3.19056637709263e-13	6.17073597139395e-11	19.4560508999088
"IL28RA"	0.84861701207892	2.14606756483352	7.54445079455625	3.96702074135031e-13	7.5303603905947e-11	19.3023975281773
"NUDT6"	0.758254269101754	1.71359381953432	7.5469031781123	3.90334205451844e-13	7.47873041679275e-11	19.2956041550822
"MRGPRX3"	1.66133113052793	-2.72795333352195	7.525033485441	4.50872419205699e-13	8.34255303467615e-11	19.1846248057589
"SYN2"	1.80033157682345	-0.0107350890953359	7.52786754024162	4.4253364091786e-13	8.32328639674958e-11	19.0835421267734
"PSMA7"	-0.510321242954625	7.25139250969181	-7.52475615714133	4.51696691307279e-13	8.34255303467615e-11	19.0564904468074
"RAI2"	1.12161498308584	4.05091435054209	7.49262114257985	5.57989335153545e-13	1.02136958571275e-10	18.9737094585682
"CACHD1"	1.0946116357293	3.65878916255547	7.4866267199924	5.80385053219452e-13	1.05296229876566e-10	18.949713104445
"PAK7"	1.91432256712994	-2.14133756996895	7.4789683523664	6.10290706152593e-13	1.08796258842038e-10	18.8627579985612
"CMTM5"	1.41893286635569	-3.63442298001405	7.46773965418733	6.56904296338343e-13	1.1510423059173e-10	18.8384557447688
"PPAP2A"	0.694449595836757	5.31348459595731	7.47265055917989	6.3610095760042e-13	1.12419876997985e-10	18.7737455086474
"FAM66A"	0.919070051949561	-3.63632892711067	7.45664007453038	7.06426866467871e-13	1.22732688046253e-10	18.7683507900082
"CCDC148"	0.942613415200272	-0.40644704165293	7.47994612661661	6.06389539991227e-13	1.08796258842038e-10	18.7633700337188
"DLG4"	0.65362182527667	3.41872519283635	7.45219549784933	7.27273269702036e-13	1.24662860434177e-10	18.7355698660265
"FAM189A2"	1.79499470036966	2.39030989527305	7.44363345789762	7.6915554092274e-13	1.30317832598819e-10	18.6725147415855
"BDNFOS"	0.837055450862684	1.24217430917183	7.43875086695287	7.9409462262673e-13	1.33440441462874e-10	18.5894920312857
"RUNX1"	0.558462339475474	7.60972948185025	7.45168665984705	7.29698222140445e-13	1.24662860434177e-10	18.5860980888123
"KGFLP2"	0.819740681560867	1.73773134515188	7.4286269720736	8.48372219357286e-13	1.41402267227998e-10	18.554399311412
"DNMT3B"	-0.901757757899262	2.75646735610085	-7.4011590835059	1.01474320501858e-12	1.65105162270523e-10	18.4188460388377
"SOHLH1"	-1.36889148350836	-4.02337097579801	-7.40129876955606	1.01382072747391e-12	1.65105162270523e-10	18.4183528111042
"SERPINB5"	2.18018419367872	2.45285533226694	7.40284894865303	1.00363876256347e-12	1.65105162270523e-10	18.4175191124363
"GFAP"	1.88151689604189	-1.50267639763715	7.39396985858604	1.06335404735191e-12	1.703111040997e-10	18.3013761484467
"NPY5R"	1.95806197714113	-2.36146139445764	7.38633652150281	1.11748047689813e-12	1.76226671206834e-10	18.2977918721405
"RUFY1"	0.335634107752876	5.95233922795384	7.39821104897872	1.03440593731512e-12	1.6697918205431e-10	18.270707528948
"TRPM6"	1.42750897100627	-1.45434544663435	7.38925817116637	1.0964502425036e-12	1.74250592415243e-10	18.2584603539806
"KIAA1267"	0.473583140355618	5.82159924557721	7.38068637810791	1.15928452426872e-12	1.81423603297962e-10	18.1646623685392
"ELOVL2"	2.11390000970764	2.87498868664649	7.35926293014304	1.332263485186e-12	2.01483365653284e-10	18.1544167389923
"CBX2"	-1.28757312661903	3.8057674935207	-7.36181630577528	1.31038136326923e-12	2.01483365653284e-10	18.1467908613487
"SPATA18"	1.17041775165987	2.91810903360965	7.35689561816229	1.35287252535927e-12	2.01483365653284e-10	18.1413672266653
"TSLP"	1.59874249568515	-1.51188813974558	7.36174714122699	1.31096940164217e-12	2.01483365653284e-10	18.0949369134617
"ZNF763"	0.600986380693839	1.96511279647116	7.34676490239685	1.44467371345052e-12	2.08572223939783e-10	18.0567523267293
"C17orf44"	0.737729498787302	1.46221589068627	7.34808926580436	1.43233270992654e-12	2.08407200381386e-10	18.0399337620128
"DYNC2H1"	0.978810682441479	4.06124381682645	7.345391763965	1.45757984967583e-12	2.08963947539889e-10	18.0392755720279
"CBX7"	0.811173564442125	4.92928363109933	7.35362628680368	1.3818516033395e-12	2.03808199424914e-10	18.0391490894514
"CRTC3"	0.352788798159242	5.9095643449388	7.35838601303566	1.33986131076164e-12	2.01483365653284e-10	18.0195800795199
"NFIX"	0.854915379025816	6.67499025013823	7.360887126093	1.31830302190489e-12	2.01483365653284e-10	18.0191054659094
"C2orf71"	1.01038142885576	-4.00708813486007	7.33690963948381	1.5398593560348e-12	2.16223675740202e-10	18.0095463392622
"NEFL"	1.43917721341951	-1.99351860590278	7.34320947699417	1.47832528905043e-12	2.10466296880715e-10	18.0083066184717
"AQP1"	0.937233223522362	7.34025614131492	7.35650980956454	1.35626088776904e-12	2.01483365653284e-10	17.9830043442217
